timeArray: [0.0, 0.327284574508667, 0.5450811386108398, 0.76200270652771, 0.9806394577026367, 1.3064401149749756, 1.522477149963379, 1.7403950691223145, 2.0683858394622803, 2.2876107692718506, 2.614546060562134, 2.8324522972106934, 3.051586627960205, 3.269193172454834, 3.4879133701324463, 3.8167011737823486, 4.143409967422485, 4.361733436584473, 4.5791730880737305, 4.798109531402588, 5.124976873397827, 5.343075752258301, 5.561268329620361, 5.778682708740234, 6.106917142868042, 6.324531555175781, 6.540381193161011, 6.868165969848633, 7.087144136428833, 7.303464412689209, 7.6309287548065186, 7.84992241859436, 8.06759762763977, 8.28691840171814, 8.614099979400635, 8.834986925125122, 9.052488088607788, 9.37731671333313, 9.592556238174438, 9.921544075012207, 10.139029264450073, 10.357749938964844, 10.685271263122559, 10.903188943862915, 11.121159791946411, 11.449505805969238, 11.559446096420288, 11.885953426361084, 12.103052854537964, 12.432837724685669, 12.649329900741577, 12.867414951324463, 13.085772514343262, 13.412279605865479, 13.627721071243286, 13.846622705459595, 14.172012329101562, 14.392291784286499, 14.609966278076172, 14.933948516845703, 15.257274389266968, 15.36645245552063, 15.692174434661865, 15.909152269363403, 16.230533838272095, 16.44642400741577, 16.66332507133484, 16.98540472984314, 17.200918674468994, 17.417925357818604, 17.635745763778687, 17.963387727737427, 18.182077407836914, 18.397592306137085, 18.72429895401001, 18.9413959980011, 19.159311771392822, 19.377246141433716, 19.702939748764038, 19.921352863311768, 20.138556241989136, 20.46456789970398, 20.683948040008545, 21.007188081741333, 21.223374605178833, 21.441587686538696, 21.76982855796814, 21.989936113357544, 22.20688796043396, 22.533674716949463, 22.86190390586853, 22.971105575561523, 23.187819719314575, 23.513938188552856, 23.73127293586731, 23.949524879455566, 24.275893926620483, 24.49628496170044, 24.714160919189453, 24.932496070861816, 25.25756335258484, 25.5845468044281, 25.80465579032898, 26.02401828765869, 26.23861002922058, 26.45587182044983, 26.781366109848022, 26.999534130096436, 27.32548952102661, 27.54396343231201, 27.762346506118774, 27.97870659828186, 28.307157039642334, 28.525330781936646, 28.74324059486389, 29.069029808044434, 29.28538942337036, 29.505180597305298, 29.830883741378784, 30.04914164543152, 30.267096281051636, 30.59309148788452, 30.811649084091187, 31.02824902534485, 31.35392427444458, 31.571640014648438, 31.789973497390747, 32.118916749954224, 32.33817148208618, 32.555652379989624, 32.883243560791016, 33.101248264312744, 33.31630301475525, 33.53521180152893, 33.86070466041565, 34.07977771759033, 34.29468584060669, 34.62216544151306, 34.8408727645874, 35.05870175361633, 35.38405680656433, 35.601569175720215, 35.82166051864624, 36.14512324333191, 36.363505363464355, 36.580382347106934, 36.81697726249695, 37.1396758556366, 37.35652947425842, 37.57584357261658, 37.90457344055176, 38.12194323539734, 38.3387291431427, 38.66553831100464, 38.883880376815796, 39.099689245224]
lenArray: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 9, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 13, 14, 14, 14, 14, 15, 16, 17, 17, 17, 17, 18, 19, 20, 20, 20, 20, 21, 22, 23, 23, 23, 23, 24, 25, 26, 26, 26, 26, 27, 28, 29, 29, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
======================================
receive 0 signal | time now: 0.0 | total fee now: 60
receive 0 signal | time now: 0.2181103229522705 | total fee now: 60
receive 0 signal | time now: 0.5462186336517334 | total fee now: 60
receive 0 signal | time now: 0.7639198303222656 | total fee now: 60
receive 0 signal | time now: 0.9821860790252686 | total fee now: 60
receive 0 signal | time now: 1.2001991271972656 | total fee now: 60
receive 0 signal | time now: 1.5270698070526123 | total fee now: 60
receive 0 signal | time now: 1.8537774085998535 | total fee now: 60
receive 0 signal | time now: 1.961979627609253 | total fee now: 60
receive 0 signal | time now: 2.2911806106567383 | total fee now: 60
receive 0 signal | time now: 2.509078025817871 | total fee now: 60
receive 0 signal | time now: 2.727614402770996 | total fee now: 60
receive 0 signal | time now: 2.944556713104248 | total fee now: 60
receive 0 signal | time now: 3.271364688873291 | total fee now: 60
receive 0 signal | time now: 3.489090919494629 | total fee now: 60
receive 0 signal | time now: 3.7075586318969727 | total fee now: 60
receive 0 signal | time now: 4.034877061843872 | total fee now: 60
receive 0 signal | time now: 4.251643657684326 | total fee now: 60
receive 0 signal | time now: 4.472759962081909 | total fee now: 6
receive 0 signal | time now: 4.801160573959351 | total fee now: 6
receive 0 signal | time now: 5.0188281536102295 | total fee now: 6
receive 0 signal | time now: 5.2355797290802 | total fee now: 6
receive 0 signal | time now: 5.563927412033081 | total fee now: 6
receive 0 signal | time now: 5.782037258148193 | total fee now: 6
receive 0 signal | time now: 6.108168363571167 | total fee now: 6
receive 0 signal | time now: 6.32628321647644 | total fee now: 6
receive 0 signal | time now: 6.544264316558838 | total fee now: 6
receive 0 signal | time now: 6.763142108917236 | total fee now: 6
receive 0 signal | time now: 7.089373826980591 | total fee now: 6
receive 0 signal | time now: 7.3084557056427 | total fee now: 6
receive 0 signal | time now: 7.633891344070435 | total fee now: 6
receive 0 signal | time now: 7.7459328174591064 | total fee now: 6
receive 0 signal | time now: 8.07229495048523 | total fee now: 6
receive 0 signal | time now: 8.399912357330322 | total fee now: 6
receive 0 signal | time now: 8.507486820220947 | total fee now: 6
receive 0 signal | time now: 8.835078716278076 | total fee now: 6
receive 0 signal | time now: 9.052240133285522 | total fee now: 6
receive 0 signal | time now: 9.380370855331421 | total fee now: 6
receive 0 signal | time now: 9.596868515014648 | total fee now: 6
receive 0 signal | time now: 9.815097093582153 | total fee now: 6
receive 0 signal | time now: 10.033731937408447 | total fee now: 11
receive 0 signal | time now: 10.36027479171753 | total fee now: 11
receive 0 signal | time now: 10.577414989471436 | total fee now: 11
receive 0 signal | time now: 10.793323516845703 | total fee now: 11
receive 0 signal | time now: 11.119590520858765 | total fee now: 11
receive 0 signal | time now: 11.33715558052063 | total fee now: 11
receive 0 signal | time now: 11.554826021194458 | total fee now: 11
receive 0 signal | time now: 11.879863262176514 | total fee now: 11
receive 0 signal | time now: 12.100218296051025 | total fee now: 11
receive 0 signal | time now: 12.318130493164062 | total fee now: 11
receive 0 signal | time now: 12.64472246170044 | total fee now: 11
receive 0 signal | time now: 12.862034797668457 | total fee now: 11
receive 0 signal | time now: 13.079267740249634 | total fee now: 11
receive 0 signal | time now: 13.405247926712036 | total fee now: 11
receive 0 signal | time now: 13.621346473693848 | total fee now: 11
receive 0 signal | time now: 13.839746236801147 | total fee now: 11
receive 0 signal | time now: 14.164796590805054 | total fee now: 11
1657177164.946457-----1657177179.3315687------14.385111808776855
timeArray: [0.0, 0.2181103229522705, 0.5462186336517334, 0.7639198303222656, 0.9821860790252686, 1.2001991271972656, 1.5270698070526123, 1.8529086112976074, 1.961979627609253, 2.2911806106567383, 2.509078025817871, 2.727614402770996, 2.944556713104248, 3.271364688873291, 3.489090919494629, 3.7075586318969727, 4.034877061843872, 4.251643657684326, 4.472759962081909, 4.801160573959351, 5.0188281536102295, 5.2355797290802, 5.563377618789673, 5.782037258148193, 6.108168363571167, 6.32628321647644, 6.544264316558838, 6.763142108917236, 7.088363170623779, 7.307524681091309, 7.633891344070435, 7.744931936264038, 8.07229495048523, 8.399912357330322, 8.507486820220947, 8.834073066711426, 9.052240133285522, 9.380370855331421, 9.596868515014648, 9.815097093582153, 10.032826900482178, 10.35925817489624, 10.57648777961731, 10.792419910430908, 11.119590520858765, 11.33715558052063, 11.554826021194458, 11.879863262176514, 12.100218296051025, 12.318130493164062, 12.64472246170044, 12.862034797668457, 13.079267740249634, 13.40434455871582, 13.621346473693848, 13.839746236801147, 14.164796590805054]
lenArray: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
======================================
receive 0 signal | time now: 0.0 | total fee now: 2
receive 0 signal | time now: 0.21687674522399902 | total fee now: 2
receive 0 signal | time now: 0.43587827682495117 | total fee now: 2
receive 0 signal | time now: 0.7631711959838867 | total fee now: 2
receive 0 signal | time now: 0.9784300327301025 | total fee now: 2
receive 0 signal | time now: 1.1931660175323486 | total fee now: 2
receive 0 signal | time now: 1.5181455612182617 | total fee now: 2
receive 0 signal | time now: 1.7365479469299316 | total fee now: 2
receive 0 signal | time now: 2.0615785121917725 | total fee now: 2
receive 0 signal | time now: 2.2784390449523926 | total fee now: 2
receive 0 signal | time now: 2.605447769165039 | total fee now: 2
receive 0 signal | time now: 2.714440107345581 | total fee now: 2
receive 0 signal | time now: 3.0410711765289307 | total fee now: 2
receive 0 signal | time now: 3.2600321769714355 | total fee now: 2
receive 0 signal | time now: 3.4768478870391846 | total fee now: 2
receive 0 signal | time now: 3.8020012378692627 | total fee now: 2
receive 0 signal | time now: 4.019774913787842 | total fee now: 2
receive 0 signal | time now: 4.2368245124816895 | total fee now: 2
receive 0 signal | time now: 4.4565794467926025 | total fee now: 2
receive 0 signal | time now: 4.7829437255859375 | total fee now: 2
receive 0 signal | time now: 5.000685691833496 | total fee now: 2
receive 0 signal | time now: 5.219434499740601 | total fee now: 2
receive 0 signal | time now: 5.543986082077026 | total fee now: 2
receive 0 signal | time now: 5.762913465499878 | total fee now: 7
receive 0 signal | time now: 5.979854345321655 | total fee now: 7
receive 0 signal | time now: 6.306953191757202 | total fee now: 7
receive 0 signal | time now: 6.525524139404297 | total fee now: 7
receive 0 signal | time now: 6.743738412857056 | total fee now: 7
receive 0 signal | time now: 7.071049928665161 | total fee now: 7
receive 0 signal | time now: 7.292614698410034 | total fee now: 7
receive 0 signal | time now: 7.50971794128418 | total fee now: 7
receive 0 signal | time now: 7.727734565734863 | total fee now: 7
receive 0 signal | time now: 8.055437088012695 | total fee now: 7
receive 0 signal | time now: 8.273342609405518 | total fee now: 7
receive 0 signal | time now: 8.489359855651855 | total fee now: 7
receive 0 signal | time now: 8.817615747451782 | total fee now: 7
receive 0 signal | time now: 9.034522771835327 | total fee now: 7
receive 0 signal | time now: 9.362683296203613 | total fee now: 7
receive 0 signal | time now: 9.580014705657959 | total fee now: 7
receive 0 signal | time now: 9.798675060272217 | total fee now: 7
receive 0 signal | time now: 10.017539739608765 | total fee now: 7
receive 0 signal | time now: 10.343343019485474 | total fee now: 7
receive 0 signal | time now: 10.560713529586792 | total fee now: 7
receive 0 signal | time now: 10.886533975601196 | total fee now: 12
receive 0 signal | time now: 11.103750228881836 | total fee now: 12
receive 0 signal | time now: 11.321486949920654 | total fee now: 12
receive 0 signal | time now: 11.539814710617065 | total fee now: 12
receive 0 signal | time now: 11.86760139465332 | total fee now: 12
receive 0 signal | time now: 12.086637258529663 | total fee now: 12
receive 0 signal | time now: 12.30304217338562 | total fee now: 12
receive 0 signal | time now: 12.631655931472778 | total fee now: 12
receive 0 signal | time now: 12.85173749923706 | total fee now: 12
receive 0 signal | time now: 13.067990064620972 | total fee now: 12
receive 0 signal | time now: 13.2865571975708 | total fee now: 12
receive 0 signal | time now: 13.613609313964844 | total fee now: 12
receive 0 signal | time now: 13.831715106964111 | total fee now: 12
receive 0 signal | time now: 14.159250497817993 | total fee now: 12
receive 0 signal | time now: 14.376404523849487 | total fee now: 12
receive 0 signal | time now: 14.595835208892822 | total fee now: 12
receive 0 signal | time now: 14.812137603759766 | total fee now: 12
receive 0 signal | time now: 15.137946367263794 | total fee now: 12
receive 0 signal | time now: 15.356032371520996 | total fee now: 12
receive 0 signal | time now: 15.685627698898315 | total fee now: 12
receive 0 signal | time now: 15.902309656143188 | total fee now: 17
receive 0 signal | time now: 16.121325731277466 | total fee now: 17
receive 0 signal | time now: 16.44782018661499 | total fee now: 17
receive 0 signal | time now: 16.66638684272766 | total fee now: 17
receive 0 signal | time now: 16.886017322540283 | total fee now: 17
receive 0 signal | time now: 17.102569580078125 | total fee now: 17
receive 0 signal | time now: 17.426621675491333 | total fee now: 17
receive 0 signal | time now: 17.64770483970642 | total fee now: 17
receive 0 signal | time now: 17.97750687599182 | total fee now: 17
receive 0 signal | time now: 18.195618867874146 | total fee now: 17
receive 0 signal | time now: 18.412615537643433 | total fee now: 17
receive 0 signal | time now: 18.629534244537354 | total fee now: 17
receive 0 signal | time now: 0.0010104179382324219 | total fee now: 2
receive 0 signal | time now: 0.2214491367340088 | total fee now: 2
receive 0 signal | time now: 0.43715453147888184 | total fee now: 2
receive 0 signal | time now: 0.7654047012329102 | total fee now: 2
receive 0 signal | time now: 0.9836819171905518 | total fee now: 2
receive 0 signal | time now: 1.201225996017456 | total fee now: 2
receive 0 signal | time now: 1.529418706893921 | total fee now: 2
receive 0 signal | time now: 1.7476325035095215 | total fee now: 2
receive 0 signal | time now: 1.9655978679656982 | total fee now: 2
receive 0 signal | time now: 2.2948899269104004 | total fee now: 2
receive 0 signal | time now: 2.512538433074951 | total fee now: 2
receive 0 signal | time now: 2.731006383895874 | total fee now: 2
receive 0 signal | time now: 3.06379771232605 | total fee now: 2
receive 0 signal | time now: 3.2825613021850586 | total fee now: 2
receive 0 signal | time now: 3.5001633167266846 | total fee now: 2
receive 0 signal | time now: 3.827141046524048 | total fee now: 2
receive 0 signal | time now: 4.04527735710144 | total fee now: 2
receive 0 signal | time now: 4.2628865242004395 | total fee now: 2
receive 0 signal | time now: 4.480906248092651 | total fee now: 2
receive 0 signal | time now: 4.808518171310425 | total fee now: 2
receive 0 signal | time now: 5.028977870941162 | total fee now: 2
receive 0 signal | time now: 5.246481418609619 | total fee now: 6
receive 0 signal | time now: 5.572303056716919 | total fee now: 6
receive 0 signal | time now: 5.794334173202515 | total fee now: 6
receive 0 signal | time now: 6.016296148300171 | total fee now: 6
receive 0 signal | time now: 6.3484885692596436 | total fee now: 6
receive 0 signal | time now: 6.570618629455566 | total fee now: 6
receive 0 signal | time now: 6.7893385887146 | total fee now: 6
receive 0 signal | time now: 7.006883144378662 | total fee now: 6
receive 0 signal | time now: 7.332636594772339 | total fee now: 6
receive 0 signal | time now: 7.553293466567993 | total fee now: 6
receive 0 signal | time now: 7.772562026977539 | total fee now: 6
receive 0 signal | time now: 8.099138259887695 | total fee now: 6
receive 0 signal | time now: 8.317784786224365 | total fee now: 6
receive 0 signal | time now: 8.536499977111816 | total fee now: 6
receive 0 signal | time now: 8.864492893218994 | total fee now: 6
receive 0 signal | time now: 9.088591814041138 | total fee now: 6
receive 0 signal | time now: 9.306034326553345 | total fee now: 6
receive 0 signal | time now: 9.52172589302063 | total fee now: 6
receive 0 signal | time now: 9.850606203079224 | total fee now: 6
receive 0 signal | time now: 10.06824517250061 | total fee now: 6
receive 0 signal | time now: 10.285627126693726 | total fee now: 11
receive 0 signal | time now: 10.6149263381958 | total fee now: 11
receive 0 signal | time now: 10.83195424079895 | total fee now: 11
receive 0 signal | time now: 11.049906969070435 | total fee now: 11
receive 0 signal | time now: 11.374430179595947 | total fee now: 11
receive 0 signal | time now: 11.595513582229614 | total fee now: 11
receive 0 signal | time now: 11.811962127685547 | total fee now: 11
receive 0 signal | time now: 12.138914823532104 | total fee now: 11
receive 0 signal | time now: 12.354962587356567 | total fee now: 11
receive 0 signal | time now: 12.577049016952515 | total fee now: 11
receive 0 signal | time now: 12.793882131576538 | total fee now: 11
receive 0 signal | time now: 13.119771480560303 | total fee now: 11
receive 0 signal | time now: 13.335965156555176 | total fee now: 11
receive 0 signal | time now: 13.552679777145386 | total fee now: 11
receive 0 signal | time now: 13.882144212722778 | total fee now: 11
receive 0 signal | time now: 14.103774547576904 | total fee now: 11
receive 0 signal | time now: 14.43204665184021 | total fee now: 11
receive 0 signal | time now: 14.648008584976196 | total fee now: 11
receive 0 signal | time now: 14.86540174484253 | total fee now: 11
receive 0 signal | time now: 15.085571050643921 | total fee now: 11
receive 0 signal | time now: 15.413386344909668 | total fee now: 16
receive 0 signal | time now: 15.628867387771606 | total fee now: 16
receive 0 signal | time now: 15.844913005828857 | total fee now: 16
receive 0 signal | time now: 16.169557332992554 | total fee now: 16
receive 0 signal | time now: 16.385923147201538 | total fee now: 16
receive 0 signal | time now: 16.603546142578125 | total fee now: 16
receive 0 signal | time now: 16.927658081054688 | total fee now: 16
receive 0 signal | time now: 17.14649748802185 | total fee now: 16
receive 0 signal | time now: 17.363474369049072 | total fee now: 16
receive 0 signal | time now: 17.68937349319458 | total fee now: 16
receive 0 signal | time now: 17.905879974365234 | total fee now: 16
receive 0 signal | time now: 18.12480854988098 | total fee now: 16
receive 0 signal | time now: 18.452549695968628 | total fee now: 16
receive 0 signal | time now: 18.670788764953613 | total fee now: 16
receive 0 signal | time now: 18.8896222114563 | total fee now: 16
receive 0 signal | time now: 19.215932846069336 | total fee now: 16
receive 0 signal | time now: 19.43490242958069 | total fee now: 16
receive 0 signal | time now: 19.654752016067505 | total fee now: 16
receive 0 signal | time now: 19.871564149856567 | total fee now: 16
receive 0 signal | time now: 20.198622465133667 | total fee now: 16
receive 0 signal | time now: 20.4159939289093 | total fee now: 16
receive 0 signal | time now: 20.630101203918457 | total fee now: 22
receive 0 signal | time now: 20.95507788658142 | total fee now: 22
receive 0 signal | time now: 21.173519611358643 | total fee now: 22
receive 0 signal | time now: 21.391941785812378 | total fee now: 22
receive 0 signal | time now: 21.720640420913696 | total fee now: 22
receive 0 signal | time now: 21.941654205322266 | total fee now: 22
receive 0 signal | time now: 22.165990114212036 | total fee now: 22
receive 0 signal | time now: 22.496599912643433 | total fee now: 22
receive 0 signal | time now: 22.71396493911743 | total fee now: 22
receive 0 signal | time now: 22.931071996688843 | total fee now: 22
receive 0 signal | time now: 23.147815227508545 | total fee now: 22
receive 0 signal | time now: 23.474888563156128 | total fee now: 22
receive 0 signal | time now: 23.691150188446045 | total fee now: 22
receive 0 signal | time now: 24.01840877532959 | total fee now: 22
receive 0 signal | time now: 24.237846851348877 | total fee now: 22
receive 0 signal | time now: 24.456007480621338 | total fee now: 22
receive 0 signal | time now: 24.673134565353394 | total fee now: 22
receive 0 signal | time now: 25.00212287902832 | total fee now: 22
receive 0 signal | time now: 25.220370769500732 | total fee now: 22
receive 0 signal | time now: 25.43915867805481 | total fee now: 22
receive 0 signal | time now: 25.766568183898926 | total fee now: 27
receive 0 signal | time now: 25.982795238494873 | total fee now: 27
receive 0 signal | time now: 26.20286989212036 | total fee now: 27
receive 0 signal | time now: 26.529585123062134 | total fee now: 27
receive 0 signal | time now: 26.748833656311035 | total fee now: 27
receive 0 signal | time now: 26.966065168380737 | total fee now: 27
receive 0 signal | time now: 27.184935092926025 | total fee now: 27
receive 0 signal | time now: 27.5116183757782 | total fee now: 27
receive 0 signal | time now: 27.73174786567688 | total fee now: 27
receive 0 signal | time now: 27.94961667060852 | total fee now: 27
receive 0 signal | time now: 28.279125213623047 | total fee now: 27
receive 0 signal | time now: 28.49558448791504 | total fee now: 27
receive 0 signal | time now: 28.715937614440918 | total fee now: 27
receive 0 signal | time now: 29.042168140411377 | total fee now: 27
receive 0 signal | time now: 29.26321244239807 | total fee now: 27
receive 0 signal | time now: 29.482200860977173 | total fee now: 27
receive 0 signal | time now: 29.811504125595093 | total fee now: 27
receive 0 signal | time now: 30.038463354110718 | total fee now: 27
receive 0 signal | time now: 30.253467321395874 | total fee now: 27
receive 0 signal | time now: 0.0 | total fee now: 2
receive 0 signal | time now: 0.2167825698852539 | total fee now: 2
receive 0 signal | time now: 0.4336724281311035 | total fee now: 2
receive 0 signal | time now: 0.653425931930542 | total fee now: 2
receive 0 signal | time now: 0.9803600311279297 | total fee now: 2
receive 0 signal | time now: 1.1990540027618408 | total fee now: 2
receive 0 signal | time now: 1.4169635772705078 | total fee now: 2
receive 0 signal | time now: 1.7447075843811035 | total fee now: 2
receive 0 signal | time now: 1.9617464542388916 | total fee now: 2
receive 0 signal | time now: 2.17930006980896 | total fee now: 2
receive 0 signal | time now: 2.508188009262085 | total fee now: 2
receive 0 signal | time now: 2.744145154953003 | total fee now: 2
receive 0 signal | time now: 2.963022470474243 | total fee now: 2
receive 0 signal | time now: 3.1852715015411377 | total fee now: 2
receive 0 signal | time now: 3.515474319458008 | total fee now: 2
receive 0 signal | time now: 3.735304594039917 | total fee now: 2
receive 0 signal | time now: 3.954035758972168 | total fee now: 2
receive 0 signal | time now: 4.282757997512817 | total fee now: 2
receive 0 signal | time now: 4.5009543895721436 | total fee now: 2
receive 0 signal | time now: 4.72227931022644 | total fee now: 2
receive 0 signal | time now: 4.938519239425659 | total fee now: 2
receive 0 signal | time now: 5.264610767364502 | total fee now: 2
receive 0 signal | time now: 5.483664035797119 | total fee now: 2
receive 0 signal | time now: 5.702512502670288 | total fee now: 2
receive 0 signal | time now: 6.029424667358398 | total fee now: 7
receive 0 signal | time now: 6.24521541595459 | total fee now: 7
receive 0 signal | time now: 6.463233947753906 | total fee now: 7
receive 0 signal | time now: 6.789697647094727 | total fee now: 7
receive 0 signal | time now: 7.009681463241577 | total fee now: 7
receive 0 signal | time now: 7.229442834854126 | total fee now: 7
receive 0 signal | time now: 7.5548765659332275 | total fee now: 7
receive 0 signal | time now: 7.774001359939575 | total fee now: 7
receive 0 signal | time now: 7.991011381149292 | total fee now: 7
receive 0 signal | time now: 8.212603569030762 | total fee now: 7
receive 0 signal | time now: 8.544317722320557 | total fee now: 7
receive 0 signal | time now: 8.766765832901001 | total fee now: 7
receive 0 signal | time now: 9.09619665145874 | total fee now: 7
receive 0 signal | time now: 9.318228244781494 | total fee now: 7
receive 0 signal | time now: 9.535023212432861 | total fee now: 7
receive 0 signal | time now: 9.755372285842896 | total fee now: 7
receive 0 signal | time now: 10.083144426345825 | total fee now: 7
receive 0 signal | time now: 10.302920818328857 | total fee now: 7
receive 0 signal | time now: 10.5231032371521 | total fee now: 7
receive 0 signal | time now: 10.740777015686035 | total fee now: 7
receive 0 signal | time now: 11.069428205490112 | total fee now: 12
receive 0 signal | time now: 11.291758298873901 | total fee now: 12
receive 0 signal | time now: 11.509942054748535 | total fee now: 12
receive 0 signal | time now: 11.840016603469849 | total fee now: 12
receive 0 signal | time now: 12.058217763900757 | total fee now: 12
receive 0 signal | time now: 12.276131629943848 | total fee now: 12
receive 0 signal | time now: 12.602097988128662 | total fee now: 12
receive 0 signal | time now: 12.820974349975586 | total fee now: 12
receive 0 signal | time now: 13.03988528251648 | total fee now: 12
receive 0 signal | time now: 13.257705211639404 | total fee now: 12
receive 0 signal | time now: 13.586100578308105 | total fee now: 12
receive 0 signal | time now: 13.808019638061523 | total fee now: 12
receive 0 signal | time now: 14.13292646408081 | total fee now: 12
receive 0 signal | time now: 14.35350489616394 | total fee now: 12
receive 0 signal | time now: 14.571603059768677 | total fee now: 12
receive 0 signal | time now: 14.786517858505249 | total fee now: 12
receive 0 signal | time now: 15.110398530960083 | total fee now: 12
receive 0 signal | time now: 15.328875064849854 | total fee now: 12
receive 0 signal | time now: 15.546451568603516 | total fee now: 12
receive 0 signal | time now: 15.87239122390747 | total fee now: 12
receive 0 signal | time now: 16.088675498962402 | total fee now: 17
receive 0 signal | time now: 16.30522394180298 | total fee now: 17
receive 0 signal | time now: 16.633081674575806 | total fee now: 17
receive 0 signal | time now: 16.853098392486572 | total fee now: 17
receive 0 signal | time now: 17.070720195770264 | total fee now: 17
receive 0 signal | time now: 17.39880084991455 | total fee now: 17
receive 0 signal | time now: 17.618234395980835 | total fee now: 17
receive 0 signal | time now: 17.838742971420288 | total fee now: 17
receive 0 signal | time now: 18.05726408958435 | total fee now: 17
receive 0 signal | time now: 18.38139033317566 | total fee now: 17
receive 0 signal | time now: 18.599109172821045 | total fee now: 17
receive 0 signal | time now: 18.821094512939453 | total fee now: 17
receive 0 signal | time now: 19.14811658859253 | total fee now: 17
receive 0 signal | time now: 19.365195512771606 | total fee now: 17
receive 0 signal | time now: 19.690409898757935 | total fee now: 17
receive 0 signal | time now: 19.909239768981934 | total fee now: 17
receive 0 signal | time now: 20.127460718154907 | total fee now: 17
receive 0 signal | time now: 20.34670853614807 | total fee now: 17
receive 0 signal | time now: 20.678962469100952 | total fee now: 17
receive 0 signal | time now: 20.901252031326294 | total fee now: 17
receive 0 signal | time now: 21.117281675338745 | total fee now: 17
receive 0 signal | time now: 21.44260263442993 | total fee now: 22
receive 0 signal | time now: 21.65873384475708 | total fee now: 22
receive 0 signal | time now: 21.879024028778076 | total fee now: 22
receive 0 signal | time now: 22.20801305770874 | total fee now: 22
receive 0 signal | time now: 22.428900957107544 | total fee now: 22
receive 0 signal | time now: 22.646661281585693 | total fee now: 22
receive 0 signal | time now: 22.863591194152832 | total fee now: 22
receive 0 signal | time now: 23.19044852256775 | total fee now: 22
receive 0 signal | time now: 23.407119750976562 | total fee now: 22
receive 0 signal | time now: 23.623009204864502 | total fee now: 22
receive 0 signal | time now: 23.95064115524292 | total fee now: 22
receive 0 signal | time now: 24.168975591659546 | total fee now: 22
receive 0 signal | time now: 24.389700651168823 | total fee now: 22
receive 0 signal | time now: 24.71659541130066 | total fee now: 22
receive 0 signal | time now: 24.935079336166382 | total fee now: 22
receive 0 signal | time now: 25.152732372283936 | total fee now: 22
receive 0 signal | time now: 25.478817224502563 | total fee now: 22
receive 0 signal | time now: 25.69519853591919 | total fee now: 22
receive 0 signal | time now: 25.91715979576111 | total fee now: 22
receive 0 signal | time now: 26.136223077774048 | total fee now: 22
receive 0 signal | time now: 26.463980436325073 | total fee now: 27
receive 0 signal | time now: 26.682647943496704 | total fee now: 27
receive 0 signal | time now: 27.010087490081787 | total fee now: 27
receive 0 signal | time now: 27.225018739700317 | total fee now: 27
receive 0 signal | time now: 27.441651105880737 | total fee now: 27
receive 0 signal | time now: 27.659311771392822 | total fee now: 27
receive 0 signal | time now: 27.988367080688477 | total fee now: 27
receive 0 signal | time now: 28.208373308181763 | total fee now: 27
receive 0 signal | time now: 28.42301893234253 | total fee now: 27
receive 0 signal | time now: 28.749571561813354 | total fee now: 27
receive 0 signal | time now: 28.968374252319336 | total fee now: 27
receive 0 signal | time now: 29.187325716018677 | total fee now: 27
receive 0 signal | time now: 29.517157316207886 | total fee now: 27
receive 0 signal | time now: 29.733210802078247 | total fee now: 27
receive 0 signal | time now: 29.952569007873535 | total fee now: 27
receive 0 signal | time now: 30.28112769126892 | total fee now: 27
receive 0 signal | time now: 30.49834442138672 | total fee now: 27
receive 0 signal | time now: 30.720213174819946 | total fee now: 27
receive 0 signal | time now: 30.938382625579834 | total fee now: 27
receive 0 signal | time now: 31.26282525062561 | total fee now: 27
receive 0 signal | time now: 31.480413675308228 | total fee now: 32
receive 0 signal | time now: 31.69886064529419 | total fee now: 32
receive 0 signal | time now: 32.026076316833496 | total fee now: 32
receive 0 signal | time now: 32.24601149559021 | total fee now: 32
receive 0 signal | time now: 32.46563243865967 | total fee now: 32
receive 0 signal | time now: 32.79580569267273 | total fee now: 32
receive 0 signal | time now: 33.01300835609436 | total fee now: 32
receive 0 signal | time now: 33.235801219940186 | total fee now: 32
receive 0 signal | time now: 33.562397718429565 | total fee now: 32
receive 0 signal | time now: 33.781360149383545 | total fee now: 32
receive 0 signal | time now: 33.995726346969604 | total fee now: 32
receive 0 signal | time now: 34.21367645263672 | total fee now: 32
